env,geno,ttime,da_sow2,zadok_stage_A,yield_A,yield_d,biomass_LargeError,biomass_MediumError,biomass_NoError,gw_d,g_no_d,maturity,flowering
Emerald_1993,g194,2146.25,116,85.369,1743.2,1702.503886,6235.586513,5434.252615,4506.4,0.038618413,4077.90389,0,85
Emerald_1993,g195,2146.25,116,89.282,1510.3,1508.34841,5879.604789,5417.760771,5070.8,0.023651157,5425.913033,117,80
Emerald_1993,g196,2146.25,116,87,1864.5,1934.229806,4426.027531,5093.472185,5721.2,0.029867293,5900.587002,117,80
Emerald_1993,g197,2146.25,116,86.352,1809.3,1670.675428,5262.914963,5281.599482,5560.7,0.026949821,5130.458344,117,82
Emerald_1993,g198,2146.25,116,85.708,1542.2,1358.951356,5711.515164,5272.215213,5138.8,0.023683846,5564.173448,117,84
Emerald_1993,g199,2146.25,116,100,2069.8,1780.646493,6758.505133,6329.801822,5971.2,0.032150989,5566.683822,113,76
Emerald_1993,g001,2167,117,100,1562.6,1359.894943,5321.593272,5164.586362,5295,0.021964725,5852.440573,116,79
Emerald_1993,g002,2167,117,100,1621.3,1528.021952,5382.275053,5201.520205,5354.1,0.028471829,5545.781883,116,78
Emerald_1993,g003,2167,117,87,1429,1165.739281,4978.590897,5003.849094,5192.9,0.022785162,5153.587988,118,82
Emerald_1993,g004,2167,117,90,1459.7,1473.139089,3680.482557,4309.01542,4717.6,0.031513127,5039.329759,117,80
Emerald_1993,g005,2167,117,86.285,1547.2,1281.754616,5307.295197,5073.918041,5245.9,0.028372368,5546.975774,118,84
Emerald_1993,g006,2167,117,84.756,1453.5,1634.967063,4777.898303,4656.882969,4335.7,0.036599885,4522.173903,0,87
Emerald_1993,g007,2167,117,85.335,1380.3,1605.069144,4129.041412,4703.639509,5277.2,0.027171692,5638.91986,0,86
Emerald_1993,g008,2167,117,74.113,644.9,549.0666434,3435.034534,4132.105058,4940.9,0.012541814,4856.97042,0,107
Emerald_1993,g009,2167,117,100,1720.7,1907.496897,6118.77181,5470.488629,4619.6,0.048323758,4122.760015,114,76
Emerald_1993,g010,2167,117,81.74,1332.4,1244.839237,5631.128425,5508.087472,5224.4,0.021856077,5246.283502,0,93
Emerald_1993,g011,2167,117,83.296,1316.2,1214.670677,3907.899785,4344.307872,4978.5,0.02383741,4835.436815,0,90
Emerald_1993,g012,2167,117,83.593,1366.3,1439.549507,6499.428726,5910.146331,5268.6,0.026985118,5829.913173,0,89
Emerald_1993,g013,2167,117,86.413,1618.3,1410.703163,5384.135248,5381.862974,5588,0.025646667,5389.508026,118,84
Emerald_1993,g014,2167,117,84.541,1665.3,1594.833755,5390.41323,5363.710413,5625.1,0.02259716,6031.942279,0,88
Emerald_1993,g015,2167,117,89.889,1464.3,1425.205887,5028.420646,4927.685688,4850.7,0.030239022,5175.390025,118,80
Emerald_1993,g016,2167,117,89.476,1723.6,1697.233781,3391.888363,4313.6847,5426.2,0.032247699,5951.619763,118,81
Emerald_1993,g017,2167,117,100,1782.8,1680.579264,5226.902874,5296.689382,5557.7,0.028978185,6327.805714,115,78
Emerald_1993,g018,2167,117,84.192,1358.6,1202.055415,5460.177604,5347.201351,5207.2,0.028116452,5467.515794,0,88
Emerald_1993,g019,2167,117,85.464,1397.7,1451.493578,5438.933337,5382.962739,5180.7,0.024824986,6036.085274,118,86
Emerald_1993,g020,2167,117,89.962,1659,1378.801662,5371.647463,4826.370397,4402,0.033965894,3815.505747,118,80
Emerald_1993,g021,2167,117,82.705,1325.7,1301.788885,4691.529349,4807.250003,5059.1,0.027107847,5227.755927,0,91
Emerald_1993,g022,2167,117,85.273,1700,1690.73537,6992.84593,6401.60229,5831.9,0.027307495,6226.628928,0,86
Emerald_1993,g023,2167,117,85.56,1375.2,1203.205027,3701.976291,4332.943913,5225.5,0.021929511,4938.593535,118,86
Emerald_1993,g024,2167,117,89.955,1584.4,1836.487567,4881.034244,5365.504549,5445.6,0.029130588,6264.193545,118,80
Emerald_1993,g025,2167,117,85.05,1400.3,1466.562366,5276.070363,5275.656716,5192.9,0.025697964,5242.673342,0,87
Emerald_1993,g026,2167,117,85.762,1305.6,1261.799978,4002.603744,4520.591036,4985,0.024557599,5549.964591,118,85
Emerald_1993,g027,2167,117,100,1491.8,1902.038321,3863.229669,4631.037735,5075.9,0.02926827,5768.129571,115,77
Emerald_1993,g028,2167,117,87,1769.5,1839.932146,5512.022463,5562.852909,5554.3,0.028640962,5912.938919,118,82
Emerald_1993,g029,2167,117,86.555,1622.5,1790.889698,4182.90149,4336.769892,4332.1,0.041849029,4760.485326,118,84
Emerald_1993,g030,2167,117,86.255,1478.1,1427.833243,6188.327659,5771.892149,5151.7,0.023513614,5436.645058,118,84
Emerald_1993,g031,2167,117,90,1956.7,2074.359435,5411.287854,5161.568854,4967.7,0.038526221,5319.090786,117,80
Emerald_1993,g032,2167,117,100,1472.9,1216.785123,4685.43532,4722.530303,5000.7,0.021169397,5305.503529,116,78
Emerald_1993,g033,2167,117,100,1491.8,1857.885115,6564.025742,5963.71064,4942.8,0.02669916,6075.074397,116,79
Emerald_1993,g034,2167,117,100,1480.9,1477.75385,5913.486094,5385.682922,4916,0.026852841,5584.539179,115,78
Emerald_1993,g035,2167,117,82.145,1435.4,1588.822442,4670.014362,4965.96365,5075.5,0.029838343,5301.069034,0,92
Emerald_1993,g036,2167,117,84.117,1704.6,1251.671144,3411.963265,3990.006348,4777.2,0.033102691,4413.438962,0,88
Emerald_1993,g037,2167,117,86.869,1285.6,1110.191912,4232.25742,4331.951424,4699,0.01987058,5203.257036,118,83
Emerald_1993,g038,2167,117,84.699,1724.4,1906.076747,6964.982802,6517.996044,5843.9,0.029236139,6397.082826,0,87
Emerald_1993,g039,2167,117,83.572,1478.7,1747.857599,5225.672276,5427.678721,5409.5,0.026558734,6200.050705,0,89
Emerald_1993,g040,2167,117,100,1638.2,1316.915831,4853.695061,4771.805251,5105.4,0.026920933,4959.417751,116,79
Emerald_1993,g041,2167,117,83.531,1699.7,1783.337682,5777.009676,5839.063754,5858.8,0.027851085,6687.490606,0,90
Emerald_1993,g042,2167,117,84.699,1724.4,1641.581565,4186.772539,4969.875131,5843.9,0.028848339,6728.407979,0,87
Emerald_1993,g043,2167,117,82.974,1595.6,1546.442933,6033.293156,5837.434978,5705.3,0.026319253,6428.13291,0,91
Emerald_1993,g044,2167,117,86.71,1411.1,1456.842739,4088.661608,4588.168829,5118.7,0.027052285,5340.835682,118,83
Emerald_1993,g045,2167,117,82.424,1474,1755.897191,6346.919674,6056.715727,5546,0.02769017,6549.157534,0,92
Emerald_1993,g046,2167,117,84.335,1287.9,1765.625299,5166.326771,5282.02322,4993,0.02705696,5554.288423,0,88
Emerald_1993,g047,2167,117,80.829,1392.9,1525.718584,4575.877,4918.797295,5377,0.025142538,5545.101813,0,95
Emerald_1993,g048,2167,117,84.672,1618.3,1281.903666,6971.610388,6293.142686,5790.8,0.020773479,6345.923792,0,88
Emerald_1993,g049,2167,117,89.298,1469.6,1496.017092,3688.359094,4504.767978,5111.4,0.026653915,5683.465323,118,81
Emerald_1993,g050,2167,117,90,1837,1676.369524,4922.106458,5267.097238,5599.3,0.030350225,5911.267237,117,79
Emerald_1993,g051,2167,117,100,1681.5,1551.383767,4824.652554,5017.210284,5426.9,0.026641137,4859.661857,116,79
Emerald_1993,g052,2167,117,87,1490.3,1679.954234,7148.409794,6374.266957,5337.7,0.02907765,5351.059915,118,82
Emerald_1993,g053,2167,117,87,1470.8,1264.709087,5104.153889,5098.682501,5162.5,0.022794271,5908.438055,118,82
Emerald_1993,g054,2167,117,87,1348.9,1228.571383,4910.039256,4936.942574,5004.6,0.02489795,5767.42478,118,82
Emerald_1993,g055,2167,117,84.9,1575.5,1944.782202,6450.902004,6185.011131,5555.1,0.035862746,6117.088765,0,87
Emerald_1993,g056,2167,117,82.271,1275.8,955.5416309,6553.159046,5602.504396,4840.6,0.018464509,4299.653107,0,92
Emerald_1993,g057,2167,117,87,1909.5,1822.490931,5635.512845,5737.259311,5884.6,0.030434348,6052.442458,118,82
Emerald_1993,g058,2167,117,90,1707.6,1291.636202,4890.654112,4884.128191,5448.1,0.024476561,4787.936141,117,79
Emerald_1993,g059,2167,117,86.373,1647,1563.725613,3377.712523,4117.343696,4971.8,0.030348388,5178.520324,118,84
Emerald_1993,g060,2167,117,100,1631.2,1591.453944,6226.716147,5818.176893,5360.9,0.029235323,5659.657677,116,79
Emerald_1993,g061,2167,117,89.741,1495.2,1554.083637,5264.053578,5254.097756,5235.6,0.029508396,5864.242874,118,80
Emerald_1993,g062,2167,117,89.324,1430.1,1155.132361,3901.182259,4257.216047,5066.2,0.022179383,4914.524758,118,81
Emerald_1993,g063,2167,117,100,1502.7,1463.448877,4180.854061,4580.286641,5171.8,0.022513184,5290.604308,116,78
Emerald_1993,g064,2167,117,86.804,1592.5,1889.120731,5031.945252,5355.775768,5560.3,0.027672597,6101.810291,118,83
Emerald_1993,g065,2167,117,88.882,1780.9,1942.00829,6745.205042,6171.989336,5253.9,0.037142687,6135.899575,118,81
Emerald_1993,g066,2167,117,84.664,1525.4,1946.535422,5943.792015,5759.496422,5432.8,0.029301772,6142.177501,0,88
Emerald_1993,g067,2167,117,89.984,1539.4,1216.145632,3783.675654,4421.926167,5377,0.024579129,5366.0786,118,80
Emerald_1993,g068,2167,117,83.296,1322.5,1509.889124,4691.562325,5045.552301,5163.8,0.021589826,5774.919881,0,90
Emerald_1993,g069,2167,117,82.79,1619.2,1775.14645,5974.110814,5778.338413,5787.5,0.026535099,6377.132853,0,91
Emerald_1993,g070,2167,117,83.595,1239.7,1332.426839,3074.840954,3923.391853,4901.3,0.024585442,4921.912836,0,89
Emerald_1993,g071,2167,117,86.718,1663.6,1735.080966,5202.307615,5524.995638,5613.8,0.02876017,6551.022255,118,83
Emerald_1993,g072,2167,117,86.908,1880.1,1735.94893,5727.147579,5617.014038,5782.6,0.026731479,6668.45013,118,83
Emerald_1993,g073,2167,117,85.593,1465.4,1570.261989,6015.77681,5641.624937,5048,0.023960627,5811.382024,118,86
Emerald_1993,g074,2167,117,86.482,1460.9,1587.798059,6117.481306,5789.936915,5255,0.024939593,6082.308009,118,84
Emerald_1993,g075,2167,117,86.783,1427.7,1345.96448,5382.011612,5246.104543,5245,0.023270241,5121.293055,118,83
Emerald_1993,g076,2167,117,87,1527.9,1424.781203,5435.777673,5287.566496,5389.6,0.024455256,5826.160272,118,82
Emerald_1993,g077,2167,117,86.971,1399.2,1378.959771,4308.946431,4568.317039,5086.9,0.025555693,5548.679561,118,82
Emerald_1993,g078,2167,117,100,1516.4,1638.429307,4933.095868,5038.616076,5184.5,0.025810307,6189.829063,116,79
Emerald_1993,g079,2167,117,80.074,1399.8,1230.750522,5118.38095,5218.110936,5450.5,0.023174928,5075.229761,0,96
Emerald_1993,g080,2167,117,81.213,1350.7,1121.048688,4967.250644,5096.527978,5286.5,0.023266373,5486.037143,0,94
Emerald_1993,g081,2167,117,80.84,1309.5,901.7409241,5374.673661,5189.742078,5229.1,0.017219523,5316.044448,0,95
Emerald_1993,g082,2167,117,83.937,1432.3,1582.815278,4926.03828,5139.653235,5209.2,0.026572651,6015.265175,0,89
Emerald_1993,g083,2167,117,89.024,1779.6,1725.136756,5648.805207,5419.077378,5419.4,0.031521657,5405.973455,118,81
Emerald_1993,g084,2167,117,83.159,1275.6,1305.034988,4359.735722,4398.705887,4687.2,0.028345053,4260.126997,0,90
Emerald_1993,g085,2167,117,85.288,1306.8,1157.830876,4188.226637,4611.879875,4964.1,0.027254837,4775.048201,0,86
Emerald_1993,g086,2167,117,100,1956.3,1828.164519,3351.896245,3980.070479,4600.5,0.044957026,4481.558372,115,78
Emerald_1993,g087,2167,117,87,1472.2,1677.113683,4507.304841,4825.290515,5120.1,0.029188528,5784.763722,118,82
Emerald_1993,g088,2167,117,87,1496.9,1776.610798,4758.40272,4859.135239,4986.7,0.02598582,5979.118408,118,82
Emerald_1993,g089,2167,117,100,1467.4,1433.584315,3704.643824,4298.049574,4976,0.025396752,5646.966818,115,78
Emerald_1993,g090,2167,117,100,1961.6,2200.462322,4513.744377,4802.605718,4865.3,0.04236192,5708.090253,116,79
Emerald_1993,g091,2167,117,100,1645.6,1830.019121,5659.206675,5191.729251,4493.4,0.034573412,4824.242936,115,77
Emerald_1993,g092,2167,117,86.102,1540.9,1286.057794,5685.573628,5454.865222,5253.4,0.020391473,6279.617769,118,85
Emerald_1993,g093,2167,117,83.434,1255,1350.888563,5330.366956,5238.947732,5028.3,0.023668029,5914.973353,0,90
Emerald_1993,g094,2167,117,100,1784.1,1872.672913,4936.927786,5021.092752,4886,0.037001011,5762.846056,116,79
Emerald_1993,g095,2167,117,100,1515.8,1849.062391,4018.21243,4666.488369,5091.2,0.02899736,6428.543242,115,78
Emerald_1993,g096,2167,117,90,1445.8,1750.844574,4957.863452,5015.139654,4695,0.031760041,5324.980183,117,80
Emerald_1993,g097,2167,117,84.423,1314.8,1127.140291,6037.913803,5493.973538,5006.1,0.025528068,5277.187124,0,88
Emerald_1993,g098,2167,117,100,1606.6,1666.66766,6102.852753,5558.316689,5208.3,0.028063746,5428.062155,114,76
Emerald_1993,g099,2167,117,85.723,1402.4,1201.592883,6435.545257,5724.635563,5204.7,0.023844804,5315.267343,118,86
Emerald_1993,g100,2167,117,100,1507.8,1872.038919,4323.532559,4810.269138,5109.6,0.028200439,6053.680267,114,77
Emerald_1993,g101,2167,117,85.301,1449,1491.005457,4924.060308,5140.684122,5254.2,0.026361053,5850.076354,0,86
Emerald_1993,g102,2167,117,85.918,1536.4,1548.235636,5074.622469,5289.896262,5499.2,0.029898261,6014.097116,118,85
Emerald_1993,g103,2167,117,81.978,1366.5,1039.46831,5678.290994,5241.37233,5202.4,0.0219921,5352.590505,0,93
Emerald_1993,g104,2167,117,90,1693.4,1897.40182,6213.80815,5944.839064,5421.9,0.033462419,6174.551545,117,80
Emerald_1993,g105,2167,117,84.728,1538.3,1523.910677,3522.89297,4135.698874,4807.4,0.031100463,5335.490603,0,87
Emerald_1993,g106,2167,117,86.435,1628.4,1476.256906,5399.733854,5352.214286,5486.4,0.023733573,5269.407418,118,84
Emerald_1993,g107,2167,117,100,1478.8,1351.950685,6626.589054,5846.786775,4963.7,0.03027496,5350.610067,114,77
Emerald_1993,g108,2167,117,100,1647.8,1662.108586,5518.578914,5464.331388,5468.7,0.027794691,5992.291757,116,79
Emerald_1993,g109,2167,117,87,1605.5,1445.963094,6370.408391,5954.281445,5392.6,0.026420969,5864.586779,118,82
Emerald_1993,g110,2167,117,86.187,1414.6,1591.454217,3949.29801,4640.805016,5195,0.026336987,5938.358008,118,85
Emerald_1993,g111,2167,117,90,1492.3,1658.557633,6057.574776,5528.713352,5126.4,0.024189465,5826.711989,117,80
Emerald_1993,g112,2167,117,84.153,1429.6,1190.687352,4693.805877,4925.045983,5392.5,0.023740114,5659.823752,0,88
Emerald_1993,g113,2167,117,100,1565.2,1517.76366,5187.084294,4821.212386,4360.8,0.035579746,4383.007701,116,79
Emerald_1993,g114,2167,117,83.842,1302,1201.251495,5483.513421,5166.24681,5042.1,0.019693877,5058.959622,0,89
Emerald_1993,g115,2167,117,100,1602.2,1555.399128,4772.104252,4775.969437,4996.2,0.028952749,5577.090832,115,78
Emerald_1993,g116,2167,117,84.622,1368.5,1792.371752,6375.557408,6041.786686,5092.8,0.03201601,6135.923189,0,88
Emerald_1993,g117,2167,117,90,1485.6,1314.442575,3493.304918,3964.321829,4831.5,0.023424034,4716.637674,117,80
Emerald_1993,g118,2167,117,86.95,1486.4,1403.898932,4791.768691,4838.243839,5178.7,0.020236592,5212.818204,118,83
Emerald_1993,g119,2167,117,100,1368.7,1171.144457,4198.540823,4523.763546,4912.8,0.025585381,5793.494059,116,79
Emerald_1993,g120,2167,117,83.456,1747.1,1778.415406,5206.919141,5512.292955,5969,0.028127885,6656.352831,0,90
Emerald_1993,g121,2167,117,85.643,1709.7,1651.285694,4289.441026,4674.199282,5191.1,0.027803381,5713.536059,118,86
Emerald_1993,g122,2167,117,85.929,1405.3,1548.959639,3849.089536,4462.788379,4992,0.02760937,5480.620444,118,85
Emerald_1993,g123,2167,117,86.814,1782.5,1672.077911,6065.519723,5988.267418,5812.8,0.028906726,6352.351005,118,83
Emerald_1993,g124,2167,117,87,1458.4,1241.787629,4460.25221,4638.303814,4865.9,0.027564177,5319.338981,118,82
Emerald_1993,g125,2167,117,87,1560,2244.257233,5457.90694,5726.799517,5120,0.036957966,7203.811733,118,82
Emerald_1993,g126,2167,117,79.973,1430.9,1439.198276,6463.841825,5932.923839,5600.8,0.017693212,5813.347728,0,96
Emerald_1993,g127,2167,117,82.392,1161.1,1320.456622,3079.774696,3934.587409,4663.7,0.027697696,4881.074401,0,92
Emerald_1993,g128,2167,117,100,1858.1,2019.01449,4398.552319,5122.665599,5562.1,0.03420184,6428.053146,115,77
Emerald_1993,g129,2167,117,89.076,1542.5,1225.153067,5629.039118,5229.873011,5201.1,0.024329457,5205.429465,118,81
Emerald_1993,g130,2167,117,89.253,1709.2,1896.820227,4191.312276,4908.557511,5372.5,0.029962501,6215.962289,118,81
Emerald_1993,g131,2167,117,100,2029,2364.183516,3346.328525,4134.417175,4794.5,0.04858026,5020.287521,113,76
Emerald_1993,g132,2167,117,86.239,1343,1103.873315,5140.808334,5038.640547,4986,0.024822607,4936.937555,118,84
Emerald_1993,g133,2167,117,90,1464.4,1593.289548,4368.678406,4630.702754,4786,0.027250071,5418.106381,117,80
Emerald_1993,g134,2167,117,85.969,1425.2,1549.072771,3560.934012,4401.916686,5096.2,0.023851694,5973.152564,118,85
Emerald_1993,g135,2167,117,85.684,1334.5,1519.134778,5733.361591,5465.745922,5063.2,0.026639766,5927.575021,118,86
Emerald_1993,g136,2167,117,100,1694.7,1620.572283,6451.273434,5866.237812,5340,0.0294755,6103.273145,114,77
Emerald_1993,g137,2167,117,100,1567.8,1486.908821,5742.866521,5399.805686,5155.1,0.026231159,5543.838331,116,79
Emerald_1993,g138,2167,117,81.356,1395.4,1012.252067,4027.766762,4497.166207,5204.6,0.025328829,5339.536727,0,94
Emerald_1993,g139,2167,117,83.526,1331.3,1372.750145,3896.744695,4330.970603,4872,0.026215711,5099.927444,0,90
Emerald_1993,g140,2167,117,83.001,1597.7,1308.788387,5313.110585,5521.494238,5855.4,0.021681547,6145.894419,0,91
Emerald_1993,g141,2167,117,84.694,1817.9,1714.627815,5155.260651,5398.837679,5953.6,0.029729126,5867.144863,0,87
Emerald_1993,g142,2167,117,86.584,1861.7,1743.564297,5783.238675,5217.238433,4697.7,0.037025604,4710.588897,118,83
Emerald_1993,g143,2167,117,83.909,1331.3,1389.994647,4343.340444,4707.304292,4950.5,0.027260141,5108.688876,0,89
Emerald_1993,g144,2167,117,100,1617.8,1791.24602,5504.694616,5578.253096,5355,0.030578667,5967.199275,116,79
Emerald_1993,g145,2167,117,89.317,1466.5,1595.356632,3821.516442,4510.28754,5105.1,0.031955676,5318.159668,118,81
Emerald_1993,g146,2167,117,83.673,1608.7,1318.852362,3737.426915,4464.362362,5734.7,0.020018997,5944.574976,0,89
Emerald_1993,g147,2167,117,84.165,1391.4,1159.233295,4225.892759,4493.368169,5116.1,0.020523311,4978.320377,0,88
Emerald_1993,g148,2167,117,87,1655.2,1547.967714,4182.829106,4561.821338,5347.6,0.03160906,4854.463633,118,81
Emerald_1993,g149,2167,117,86.691,1674.1,1705.634913,5522.28197,5495.208697,5386.5,0.030457699,6124.754594,118,83
Emerald_1993,g150,2167,117,86.774,1532.9,1584.37098,4346.247195,4837.926809,5358.3,0.024723067,5470.813442,118,83
Emerald_1993,g151,2167,117,85.424,1355.1,1369.29575,4339.104284,4621.754374,5021.6,0.02453726,5247.958175,118,86
Emerald_1993,g152,2167,117,85.218,1319.7,1403.320899,4616.932572,4859.181489,5044.2,0.024568835,5244.916978,0,87
Emerald_1993,g153,2167,117,85.276,1342.9,1204.974807,5686.281139,5299.379716,5010.9,0.025132332,5011.653342,0,86
Emerald_1993,g154,2167,117,86.15,1297.4,1479.326716,4897.29158,5066.336554,4910.9,0.031489431,5656.05728,118,85
Emerald_1993,g155,2167,117,89.728,1460.3,1561.676841,4891.674084,5142.441322,5195,0.028069948,5798.510664,118,80
Emerald_1993,g156,2167,117,86.609,1774.5,1739.886459,6178.184273,5978.047283,5712.7,0.025992282,6526.516835,118,83
Emerald_1993,g157,2167,117,81.007,1364.3,1094.402162,5806.248769,5368.093241,5287.2,0.020739358,5497.358378,0,94
Emerald_1993,g158,2167,117,83.291,1603.3,1819.356556,5708.620369,5743.673536,5683.5,0.025966245,6613.640189,0,90
Emerald_1993,g159,2167,117,85.286,1579.3,1501.237515,4160.735146,4816.42921,5543.2,0.023260056,6384.383619,0,86
Emerald_1993,g160,2167,117,85.369,1533,1708.686347,5248.443772,5350.846225,5468.8,0.027617586,6061.772428,0,86
Emerald_1993,g161,2167,117,90,1749.4,1672.315214,6326.849059,5924.308018,5551.2,0.028753019,6291.597183,117,80
Emerald_1993,g162,2167,117,100,1468.2,1145.287102,4104.909325,4259.387095,4897.5,0.026086218,4781.910914,116,79
Emerald_1993,g163,2167,117,100,1409.4,1578.456171,4950.276237,4935.420255,4900.9,0.027422229,5508.408206,116,79
Emerald_1993,g164,2167,117,90,2039.3,1968.110686,5422.117262,5146.1531,4788.6,0.049168307,4583.221596,117,80
Emerald_1993,g165,2167,117,84.505,1249.9,1021.643847,3550.375033,4069.307486,4818.4,0.023992876,4070.137172,0,88
Emerald_1993,g166,2167,117,87,1435,1467.791486,4533.755543,4668.419875,4708.7,0.031045035,5104.673554,118,81
Emerald_1993,g167,2167,117,100,1581,1508.08213,5830.760254,5600.794341,5353.7,0.026314875,5788.109696,116,79
Emerald_1993,g168,2167,117,85.421,1503.5,1591.716415,4892.112054,5085.653733,5333,0.024122009,6015.545301,118,86
Emerald_1993,g169,2167,117,83.555,1608.2,1540.56672,5862.887275,5656.433611,5689.8,0.02450923,6204.340498,0,89
Emerald_1993,g170,2167,117,100,1660.7,1626.934057,3997.274768,4520.318415,5273.5,0.025723766,5637.388574,116,78
Emerald_1993,g171,2167,117,81.654,1404.3,1204.908073,5358.171661,5085.447945,5149.6,0.021978589,5297.206312,0,93
Emerald_1993,g172,2167,117,83.798,1477.8,1777.969191,5550.50379,5578.528373,5146,0.035293537,5691.720396,0,89
Emerald_1993,g173,2167,117,100,1449.1,1781.481802,6865.787906,6064.157785,4830,0.031821599,5650.360741,116,78
Emerald_1993,g174,2167,117,83.156,1328,1440.507993,4904.56417,5015.602739,4847.2,0.030330892,4770.808683,0,90
Emerald_1993,g175,2167,117,85.863,1523.9,1307.59181,4126.863033,4633.824224,5378.7,0.024790631,5040.979621,118,85
Emerald_1993,g176,2167,117,90,1366.9,1538.506326,3875.401794,4346.241676,4974.1,0.024936374,5964.220306,117,80
Emerald_1993,g177,2167,117,84.548,1622.4,1460.131921,5086.139006,5363.541663,5496.5,0.027002119,6225.566529,0,88
Emerald_1993,g178,2167,117,84.611,1286.4,1142.261883,5198.743391,4990.973721,4779.8,0.025307465,4893.956666,0,88
Emerald_1993,g179,2167,117,86.317,1553.6,1767.871215,6166.022462,5647.575096,5150.2,0.028883696,6030.562915,118,84
Emerald_1993,g180,2167,117,86.317,1553.6,1644.583231,4308.063754,4688.834615,5150.2,0.027334201,5688.49066,118,84
Emerald_1993,g181,2167,117,100,1939.5,2135.566556,5860.882722,5394.046128,4678.7,0.045982627,4767.483658,116,79
Emerald_1993,g182,2167,117,100,1755.5,1703.193114,4524.717954,4830.890766,5255.3,0.028382813,5236.436773,114,77
Emerald_1993,g183,2167,117,84.816,1368.6,1045.392366,4409.958724,4585.149843,4972.2,0.021076972,5003.307968,0,87
Emerald_1993,g184,2167,117,84.122,1493.3,1220.21486,5340.227606,5379.221427,5424.8,0.023293697,5496.591897,0,88
Emerald_1993,g185,2167,117,87,1958.3,1710.103303,5746.337258,5540.872186,5496,0.03286087,4804.435034,118,82
Emerald_1993,g186,2167,117,82.843,1404.7,1410.838689,4813.128666,4993.061679,5144.5,0.027563363,4996.545821,0,91
Emerald_1993,g187,2167,117,86.182,1361.7,1359.030275,5913.446199,5526.071372,5012.7,0.025398913,5809.553092,118,85
Emerald_1993,g188,2167,117,100,1542.6,1726.819949,5167.856742,5296.474409,5169.5,0.03115981,4972.83944,115,78
Emerald_1993,g189,2167,117,86.738,1545.6,1009.042782,4617.009725,4592.640709,5234.3,0.017644332,4853.4943,118,83
Emerald_1993,g190,2167,117,90,1543.8,1436.252252,3777.086231,4408.501172,4993.6,0.032497275,5530.396293,117,80
Emerald_1993,g191,2167,117,85.974,1804.6,1856.792155,5251.752112,5558.315711,5833,0.0298361,6518.037948,118,85
Emerald_1993,g192,2167,117,90,1387.1,1480.028823,3742.370976,4418.471297,5076.7,0.024914387,5682.763807,117,80
Emerald_1993,g193,2167,117,100,1613,1272.424613,5050.519668,4688.20346,4965.7,0.02627684,4234.430098,114,77
Emerald_1993,g194,2167,117,85.979,1752.3,1712.479429,4121.448294,4381.501351,4515.5,0.039613887,4077.90389,118,85
Emerald_1993,g195,2167,117,90,1510.3,1508.390397,4143.261354,4549.799858,5070.8,0.02366835,5425.913033,117,80
Emerald_1993,g196,2167,117,90,1864.5,1932.729628,6567.96527,6164.368176,5721.2,0.029875584,5900.587002,117,80
Emerald_1993,g197,2167,117,86.961,1818,1682.35782,5650.052107,5479.995903,5569.4,0.026979468,5130.458344,118,82
Emerald_1993,g198,2167,117,86.317,1553.6,1374.293798,4832.003873,4838.72085,5150.2,0.02370812,5564.173448,118,84
Emerald_1993,g199,2167,117,100,2069.8,1786.867389,5834.870515,5868.113146,5971.2,0.032171843,5566.683822,113,76
Emerald_1993,g001,2188.75,118,100,1562.6,1363.902813,4342.25169,4675.193361,5295,0.021999049,5852.440573,116,79
Emerald_1993,g002,2188.75,118,100,1621.3,1529.866239,7027.022819,6024.216255,5354.1,0.028467816,5545.781883,116,78
Emerald_1993,g003,2188.75,118,89.257,1429,1170.944453,4340.65192,4685.73791,5194.3,0.022795495,5153.587988,119,82
Emerald_1993,g004,2188.75,118,100,1459.7,1472.873372,4907.863504,4922.493314,4717.6,0.031500256,5039.329759,117,80
Emerald_1993,g005,2188.75,118,86.924,1555,1294.802984,4658.304155,4753.714297,5253.7,0.028369201,5546.975774,119,84
Emerald_1993,g006,2188.75,118,85.394,1478.1,1655.979109,4774.776292,4667.478502,4360.4,0.037560759,4522.173903,0,87
Emerald_1993,g007,2188.75,118,85.973,1384.7,1605.025024,4135.731389,4709.183495,5281.6,0.027161726,5638.91986,119,86
Emerald_1993,g008,2188.75,118,74.751,724.4,630.4614538,5228.105903,5070.848724,5025.1,0.013554217,4856.97042,0,107
Emerald_1993,g009,2188.75,118,100,1720.7,1903.803562,3948.019405,4384.916609,4619.6,0.048312499,4122.760015,114,76
Emerald_1993,g010,2188.75,118,82.379,1340.7,1254.870482,5677.207136,5535.171564,5232.8,0.021882819,5246.283502,0,93
Emerald_1993,g011,2188.75,118,83.935,1325.6,1226.078108,5938.26112,5364.379696,4987.9,0.023847299,4835.436815,0,90
Emerald_1993,g012,2188.75,118,84.232,1373.6,1445.401223,6055.73237,5691.84764,5275.8,0.026968233,5829.913173,0,89
Emerald_1993,g013,2188.75,118,87,1618.3,1414.807753,5373.581801,5380.137677,5594.7,0.025666684,5389.508026,119,84
Emerald_1993,g014,2188.75,118,85.179,1672.8,1603.727009,5311.321811,5328.193143,5632.6,0.022626105,6031.942279,0,88
Emerald_1993,g015,2188.75,118,90,1464.3,1425.978853,3400.820336,4113.908486,4850.7,0.030228483,5175.390025,118,80
Emerald_1993,g016,2188.75,118,90,1723.6,1697.755092,3687.120574,4461.485134,5426.2,0.03222858,5951.619763,118,81
